brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle,millis
0,2025-04-20T17:21:42.059+01:00,81,1,1258,7,11689,10022,291,99,1745166102059
0,2025-04-20T17:21:42.219+01:00,81,1,1258,7,11730,10022,293,99,1745166102219
0,2025-04-20T17:21:42.459+01:00,81,1,1258,7,10571,10022,294,99,1745166102459
0,2025-04-20T17:21:42.659+01:00,81,1,1258,7,10438,10022,295,99,1745166102659
0,2025-04-20T17:21:42.939+01:00,81,1,1258,8,10483,10022,297,99,1745166102939
0,2025-04-20T17:21:43.379+01:00,81,1,1258,8,10526,10022,298,99,1745166103379
0,2025-04-20T17:21:43.539+01:00,81,1,1258,8,10552,10022,298,99,1745166103539
0,2025-04-20T17:21:43.778+01:00,81,1,1258,8,10584,10022,299,99,1745166103778
0,2025-04-20T17:21:44.018+01:00,81,1,1258,8,10647,10022,301,99,1745166104018
0,2025-04-20T17:21:44.378+01:00,81,1,1258,8,10677,10022,301,99,1745166104378
0,2025-04-20T17:21:44.818+01:00,81,1,1258,8,10749,10022,304,99,1745166104818
0,2025-04-20T17:21:45.178+01:00,81,1,1258,8,10750,10022,305,99,1745166105178
0,2025-04-20T17:21:45.418+01:00,81,1,1258,8,10783,10022,306,99,1745166105418
0,2025-04-20T17:21:45.578+01:00,81,1,1258,8,10798,10022,307,99,1745166105578
0,2025-04-20T17:21:45.978+01:00,81,1,1258,8,10741,10022,306,99,1745166105978
0,2025-04-20T17:21:46.379+01:00,81,1,1258,8,10750,10022,304,99,1745166106379
0,2025-04-20T17:21:46.539+01:00,81,1,1258,8,10679,10022,304,99,1745166106539
0,2025-04-20T17:21:46.779+01:00,81,1,1258,8,10704,10022,303,99,1745166106779
0,2025-04-20T17:21:47.059+01:00,81,1,1258,8,10608,10022,302,99,1745166107059
0,2025-04-20T17:21:47.219+01:00,81,1,1258,8,10528,10022,300,99,1745166107219
0,2025-04-20T17:21:47.419+01:00,81,1,1258,8,10513,10022,300,99,1745166107419
0,2025-04-20T17:21:47.699+01:00,81,1,1258,8,10324,10022,298,99,1745166107699
0,2025-04-20T17:21:47.939+01:00,81,1,1258,8,10198,10022,295,0,1745166107939
100,2025-04-20T17:21:48.299+01:00,81,1,1258,8,9538,10022,279,0,1745166108299
100,2025-04-20T17:21:48.499+01:00,81,1,1258,8,8922,10022,259,0,1745166108499
100,2025-04-20T17:21:48.699+01:00,81,1,1258,8,8922,10022,239,0,1745166108699
100,2025-04-20T17:21:49.019+01:00,81,1,1258,7,9902,10022,213,0,1745166109019
100,2025-04-20T17:21:49.219+01:00,81,1,1258,7,10962,10022,198,0,1745166109219
100,2025-04-20T17:21:49.419+01:00,81,1,1258,7,10908,10022,187,0,1745166109419
0,2025-04-20T17:21:49.699+01:00,81,1,1258,4,10642,10022,184,0,1745166109699
0,2025-04-20T17:21:49.899+01:00,81,1,1258,4,10442,10022,175,7,1745166109899
0,2025-04-20T17:21:50.099+01:00,81,1,1258,4,10442,10022,171,7,1745166110099
0,2025-04-20T17:21:50.299+01:00,81,1,1258,4,10767,10022,171,67,1745166110299
0,2025-04-20T17:21:50.578+01:00,81,1,1258,4,11088,10022,177,89,1745166110578
0,2025-04-20T17:21:50.818+01:00,81,1,1258,4,11581,10022,183,99,1745166110818
0,2025-04-20T17:21:51.178+01:00,81,1,1258,4,11283,10022,194,99,1745166111178
0,2025-04-20T17:21:51.538+01:00,81,1,1258,5,11075,10022,205,98,1745166111538
0,2025-04-20T17:21:51.818+01:00,81,1,1258,5,11215,10022,211,98,1745166111818
0,2025-04-20T17:21:51.978+01:00,81,1,1258,5,11453,10022,216,98,1745166111978
0,2025-04-20T17:21:52.418+01:00,81,1,1258,5,11146,10022,224,98,1745166112418
0,2025-04-20T17:21:52.578+01:00,81,1,1258,5,10409,10022,228,98,1745166112578
0,2025-04-20T17:21:53.099+01:00,81,1,1258,6,10978,10022,237,98,1745166113099
0,2025-04-20T17:21:53.299+01:00,81,1,1258,6,11198,10022,241,98,1745166113299
0,2025-04-20T17:21:53.499+01:00,81,1,1258,6,11282,10022,243,98,1745166113499
0,2025-04-20T17:21:53.779+01:00,81,1,1258,6,11349,10022,249,98,1745166113779
0,2025-04-20T17:21:54.059+01:00,81,1,1258,6,11582,10022,251,98,1745166114059
0,2025-04-20T17:21:54.259+01:00,81,1,1258,6,11664,10022,254,98,1745166114259
0,2025-04-20T17:21:54.539+01:00,81,1,1258,6,10562,10022,257,98,1745166114539
0,2025-04-20T17:21:54.899+01:00,81,1,1258,7,10492,10022,261,99,1745166114899
0,2025-04-20T17:21:55.139+01:00,81,1,1258,7,10633,10022,264,99,1745166115139
0,2025-04-20T17:21:55.339+01:00,81,1,1258,7,10739,10022,267,99,1745166115339
0,2025-04-20T17:21:55.579+01:00,81,1,1258,7,10831,10022,270,99,1745166115579
0,2025-04-20T17:21:55.739+01:00,81,1,1258,7,10866,10022,272,99,1745166115739
0,2025-04-20T17:21:56.219+01:00,81,1,1258,7,11077,10022,276,99,1745166116219
0,2025-04-20T17:21:56.379+01:00,81,1,1258,7,11099,10022,278,99,1745166116379
0,2025-04-20T17:21:56.539+01:00,81,1,1258,7,11193,10022,279,99,1745166116539
0,2025-04-20T17:21:56.979+01:00,81,1,1258,7,11324,10022,282,99,1745166116979
0,2025-04-20T17:21:57.139+01:00,81,1,1258,7,11364,10022,282,99,1745166117139
0,2025-04-20T17:21:57.338+01:00,81,1,1258,7,11449,10022,285,99,1745166117338
0,2025-04-20T17:21:57.498+01:00,81,1,1258,7,11524,10022,287,99,1745166117498
0,2025-04-20T17:21:57.778+01:00,81,1,1258,7,11529,10022,288,99,1745166117778
0,2025-04-20T17:21:58.018+01:00,81,1,1258,7,11606,10022,289,99,1745166118018
0,2025-04-20T17:21:58.258+01:00,81,1,1258,7,11640,10022,290,99,1745166118258
0,2025-04-20T17:21:58.618+01:00,81,1,1258,7,11738,10022,292,99,1745166118618
0,2025-04-20T17:21:59.098+01:00,81,1,1258,7,10497,10022,295,99,1745166119098
0,2025-04-20T17:21:59.379+01:00,81,1,1258,8,10490,10022,297,99,1745166119379
0,2025-04-20T17:21:59.539+01:00,81,1,1258,8,10558,10022,298,99,1745166119539
0,2025-04-20T17:21:59.819+01:00,81,1,1258,8,10628,10022,299,99,1745166119819
0,2025-04-20T17:21:59.979+01:00,81,1,1258,8,10628,10022,300,99,1745166119979
0,2025-04-20T17:22:00.219+01:00,81,1,1258,8,10661,10022,301,99,1745166120219
0,2025-04-20T17:22:00.419+01:00,81,1,1258,8,10666,10022,301,99,1745166120419
0,2025-04-20T17:22:00.579+01:00,81,1,1258,8,10666,10022,303,99,1745166120579
0,2025-04-20T17:22:00.899+01:00,81,1,1258,8,10738,10022,304,99,1745166120899
0,2025-04-20T17:22:01.059+01:00,81,1,1258,8,10758,10022,304,99,1745166121059
0,2025-04-20T17:22:01.259+01:00,81,1,1258,8,10813,10022,305,99,1745166121259
0,2025-04-20T17:22:01.499+01:00,81,1,1258,8,10820,10022,306,99,1745166121499
0,2025-04-20T17:22:01.819+01:00,81,1,1258,8,10854,10022,307,99,1745166121819
0,2025-04-20T17:22:02.179+01:00,81,1,1258,8,10894,10022,308,99,1745166122179
0,2025-04-20T17:22:02.499+01:00,81,1,1258,8,10825,10022,309,99,1745166122499
0,2025-04-20T17:22:02.659+01:00,81,1,1258,8,10848,10022,308,99,1745166122659
0,2025-04-20T17:22:02.979+01:00,81,1,1258,8,10828,10022,307,99,1745166122979
0,2025-04-20T17:22:03.219+01:00,81,1,1258,8,10828,10022,307,99,1745166123219
0,2025-04-20T17:22:03.459+01:00,81,1,1258,8,10754,10022,307,99,1745166123459
0,2025-04-20T17:22:03.819+01:00,81,1,1258,8,10720,10022,305,99,1745166123819
0,2025-04-20T17:22:04.218+01:00,81,1,1258,8,10631,10022,303,99,1745166124218
100,2025-04-20T17:22:04.938+01:00,81,1,1258,8,10158,10022,291,0,1745166124938
100,2025-04-20T17:22:05.178+01:00,81,1,1258,8,9410,10022,273,0,1745166125178
100,2025-04-20T17:22:05.498+01:00,81,1,1258,8,8245,10022,252,0,1745166125498
100,2025-04-20T17:22:05.778+01:00,81,1,1258,8,8074,10022,210,0,1745166125778
100,2025-04-20T17:22:05.939+01:00,81,1,1258,8,9194,10022,202,0,1745166125939
100,2025-04-20T17:22:06.099+01:00,81,1,1258,8,9421,10022,183,0,1745166126099
100,2025-04-20T17:22:06.259+01:00,81,1,1258,8,10049,10022,175,0,1745166126259
100,2025-04-20T17:22:06.619+01:00,81,1,1258,8,9851,10022,154,0,1745166126619
100,2025-04-20T17:22:07.019+01:00,81,1,1258,4,8995,10022,133,0,1745166127019
100,2025-04-20T17:22:07.219+01:00,81,1,1258,3,8518,10022,126,0,1745166127219
100,2025-04-20T17:22:07.619+01:00,81,1,1258,3,7962,10022,117,0,1745166127619
0,2025-04-20T17:22:08.019+01:00,81,1,1258,3,7724,10022,109,0,1745166128019
0,2025-04-20T17:22:08.179+01:00,81,1,1258,3,7473,10022,106,0,1745166128179
0,2025-04-20T17:22:08.379+01:00,81,1,1258,3,7513,10022,105,0,1745166128379
0,2025-04-20T17:22:08.539+01:00,81,1,1258,3,7586,10022,103,19,1745166128539
0,2025-04-20T17:22:08.699+01:00,81,1,1258,3,7735,10022,103,27,1745166128699
0,2025-04-20T17:22:08.939+01:00,81,1,1258,3,7960,10022,105,49,1745166128939
0,2025-04-20T17:22:09.099+01:00,81,1,1258,3,8237,10022,108,54,1745166129099
0,2025-04-20T17:22:09.459+01:00,81,1,1258,3,8857,10022,115,72,1745166129459
0,2025-04-20T17:22:09.819+01:00,81,1,1258,3,9696,10022,124,79,1745166129819
0,2025-04-20T17:22:09.979+01:00,81,1,1258,3,10217,10022,136,90,1745166129979
0,2025-04-20T17:22:10.299+01:00,81,1,1258,3,11085,10022,149,98,1745166130299
0,2025-04-20T17:22:10.658+01:00,81,1,1258,3,10372,10022,161,99,1745166130658
0,2025-04-20T17:22:10.978+01:00,81,1,1258,4,10774,10022,170,99,1745166130978
0,2025-04-20T17:22:11.338+01:00,81,1,1258,4,11802,10022,188,99,1745166131338
0,2025-04-20T17:22:11.498+01:00,81,1,1258,4,11102,10022,195,99,1745166131498
0,2025-04-20T17:22:11.698+01:00,81,1,1258,5,10763,10022,201,99,1745166131698
0,2025-04-20T17:22:11.938+01:00,81,1,1258,5,11070,10022,207,99,1745166131938
0,2025-04-20T17:22:12.258+01:00,81,1,1258,5,11468,10022,215,99,1745166132258
0,2025-04-20T17:22:12.619+01:00,81,1,1258,5,10703,10022,225,99,1745166132619
0,2025-04-20T17:22:12.779+01:00,81,1,1258,5,10413,10022,229,99,1745166132779
0,2025-04-20T17:22:12.939+01:00,81,1,1258,6,10693,10022,231,99,1745166132939
0,2025-04-20T17:22:13.179+01:00,81,1,1258,6,10872,10022,237,99,1745166133179
0,2025-04-20T17:22:13.419+01:00,81,1,1258,6,11012,10022,241,99,1745166133419
0,2025-04-20T17:22:13.659+01:00,81,1,1258,6,11237,10022,245,99,1745166133659
0,2025-04-20T17:22:13.859+01:00,81,1,1258,6,11420,10022,248,99,1745166133859
0,2025-04-20T17:22:14.139+01:00,81,1,1258,6,11599,10022,253,99,1745166134139
0,2025-04-20T17:22:14.419+01:00,81,1,1258,6,11773,10022,258,99,1745166134419
0,2025-04-20T17:22:14.779+01:00,81,1,1258,6,11710,10022,260,16,1745166134779
0,2025-04-20T17:22:14.979+01:00,81,1,1258,6,11528,10022,257,0,1745166134979
0,2025-04-20T17:22:15.179+01:00,81,1,1258,6,11553,10022,252,0,1745166135179
0,2025-04-20T17:22:15.379+01:00,81,1,1258,6,11242,10022,249,0,1745166135379
0,2025-04-20T17:22:15.699+01:00,81,1,1258,6,10976,10022,243,0,1745166135699
100,2025-04-20T17:22:16.099+01:00,81,1,1258,6,9875,10022,222,0,1745166136099
100,2025-04-20T17:22:16.259+01:00,81,1,1258,6,9587,10022,219,0,1745166136259
100,2025-04-20T17:22:16.539+01:00,81,1,1258,6,8737,10022,208,0,1745166136539
100,2025-04-20T17:22:16.699+01:00,81,1,1258,6,9329,10022,187,0,1745166136699
100,2025-04-20T17:22:16.939+01:00,81,1,1258,5,9574,10022,173,0,1745166136939
100,2025-04-20T17:22:17.378+01:00,81,1,1258,5,10377,10022,147,0,1745166137378
100,2025-04-20T17:22:17.538+01:00,81,1,1258,3,9652,10022,142,0,1745166137538
100,2025-04-20T17:22:17.978+01:00,81,1,1258,2,9805,10022,115,0,1745166137978
100,2025-04-20T17:22:18.178+01:00,81,1,1258,2,8747,10022,102,0,1745166138178
100,2025-04-20T17:22:18.338+01:00,81,1,1258,2,7846,10022,97,0,1745166138338
100,2025-04-20T17:22:18.578+01:00,81,1,1258,2,7155,10022,84,0,1745166138578
100,2025-04-20T17:22:18.858+01:00,81,1,1258,2,6475,10022,77,0,1745166138858
100,2025-04-20T17:22:19.219+01:00,81,1,1258,2,6092,10022,68,0,1745166139219
100,2025-04-20T17:22:19.459+01:00,81,0,1258,2,7022,10022,63,0,1745166139459
100,2025-04-20T17:22:19.739+01:00,81,0,1258,1,6427,10022,57,0,1745166139739
100,2025-04-20T17:22:20.019+01:00,81,0,1258,1,5886,10022,52,0,1745166140019
0,2025-04-20T17:22:20.459+01:00,81,0,1258,1,5438,10022,46,0,1745166140459
0,2025-04-20T17:22:20.659+01:00,81,0,1258,1,5074,10022,45,0,1745166140659
0,2025-04-20T17:22:21.139+01:00,81,0,1258,1,4818,10022,42,0,1745166141139
0,2025-04-20T17:22:21.979+01:00,81,0,1258,1,4283,10022,37,4,1745166141979
0,2025-04-20T17:22:22.139+01:00,81,0,1258,1,4253,10022,37,4,1745166142139
0,2025-04-20T17:22:22.339+01:00,81,0,1258,1,4165,10022,36,4,1745166142339
0,2025-04-20T17:22:22.699+01:00,81,0,1258,1,4126,10022,35,3,1745166142699
0,2025-04-20T17:22:22.899+01:00,81,0,1258,1,4127,10022,35,0,1745166142899
0,2025-04-20T17:22:23.299+01:00,81,0,1258,1,3865,10022,34,0,1745166143299
0,2025-04-20T17:22:23.539+01:00,81,0,1258,1,3999,10022,34,0,1745166143539
0,2025-04-20T17:22:23.739+01:00,81,0,1258,1,3895,10022,34,0,1745166143739
0,2025-04-20T17:22:23.939+01:00,81,0,1258,1,3921,10022,33,0,1745166143939
0,2025-04-20T17:22:24.218+01:00,81,0,1258,1,3831,10022,33,0,1745166144218
0,2025-04-20T17:22:24.498+01:00,81,0,1258,1,3877,10022,32,0,1745166144498
0,2025-04-20T17:22:24.698+01:00,81,0,1258,1,3816,10022,32,0,1745166144698
0,2025-04-20T17:22:24.898+01:00,81,0,1258,1,3747,10022,32,0,1745166144898
0,2025-04-20T17:22:25.218+01:00,81,0,1258,1,3822,10022,32,0,1745166145218
0,2025-04-20T17:22:25.418+01:00,81,0,1258,1,3785,10022,32,0,1745166145418
0,2025-04-20T17:22:25.659+01:00,81,0,1258,1,3872,10022,32,0,1745166145659
0,2025-04-20T17:22:26.019+01:00,81,0,1258,1,3862,10022,33,0,1745166146019
0,2025-04-20T17:22:26.379+01:00,81,0,1258,1,3815,10022,33,0,1745166146379
0,2025-04-20T17:22:26.539+01:00,81,0,1258,1,3846,10022,33,0,1745166146539
0,2025-04-20T17:22:26.859+01:00,81,0,1258,1,3948,10022,33,0,1745166146859
0,2025-04-20T17:22:27.019+01:00,81,0,1258,1,3986,10022,34,0,1745166147019
0,2025-04-20T17:22:27.259+01:00,81,0,1258,1,3954,10022,34,0,1745166147259
0,2025-04-20T17:22:27.419+01:00,81,0,1258,1,4032,10022,34,0,1745166147419
0,2025-04-20T17:22:27.619+01:00,81,0,1258,1,4029,10022,34,0,1745166147619
0,2025-04-20T17:22:27.859+01:00,81,0,1258,1,4017,10022,34,0,1745166147859
0,2025-04-20T17:22:28.019+01:00,81,0,1258,1,3979,10022,34,0,1745166148019
0,2025-04-20T17:22:28.379+01:00,81,0,1258,1,4080,10022,35,0,1745166148379
0,2025-04-20T17:22:28.699+01:00,81,0,1258,1,4085,10022,35,0,1745166148699
0,2025-04-20T17:22:28.859+01:00,81,0,1258,1,4152,10022,35,0,1745166148859
0,2025-04-20T17:22:29.099+01:00,81,0,1258,1,4248,10022,35,0,1745166149099
0,2025-04-20T17:22:29.579+01:00,81,0,1258,0,4255,10022,35,0,1745166149579
0,2025-04-20T17:22:29.819+01:00,81,0,1258,0,4217,10022,34,0,1745166149819
0,2025-04-20T17:22:30.019+01:00,81,0,1258,0,4194,10022,34,0,1745166150019
0,2025-04-20T17:22:30.459+01:00,81,0,1258,0,4163,10022,34,0,1745166150459
0,2025-04-20T17:22:30.619+01:00,81,0,1258,0,4111,10022,34,0,1745166150619
0,2025-04-20T17:22:30.858+01:00,81,0,1258,0,4101,10022,33,0,1745166150858
0,2025-04-20T17:22:31.018+01:00,81,0,1258,0,4211,10022,33,0,1745166151018
0,2025-04-20T17:22:31.298+01:00,81,0,1258,0,4132,10022,33,0,1745166151298
0,2025-04-20T17:22:31.618+01:00,81,0,1258,0,3994,10022,33,0,1745166151618
0,2025-04-20T17:22:31.858+01:00,81,0,1258,0,3994,10022,32,0,1745166151858
0,2025-04-20T17:22:32.098+01:00,81,0,1258,0,4004,10022,32,0,1745166152098
0,2025-04-20T17:22:32.379+01:00,81,0,1258,0,3954,10022,32,0,1745166152379
0,2025-04-20T17:22:32.699+01:00,81,0,1258,0,3942,10022,31,0,1745166152699
0,2025-04-20T17:22:32.979+01:00,81,0,1258,0,3941,10022,31,0,1745166152979
0,2025-04-20T17:22:33.219+01:00,81,0,1258,0,3962,10022,30,0,1745166153219
0,2025-04-20T17:22:33.419+01:00,81,0,1258,0,3873,10022,30,0,1745166153419
100,2025-04-20T17:22:33.579+01:00,81,0,1258,0,3787,10022,28,0,1745166153579
100,2025-04-20T17:22:33.859+01:00,81,0,1258,0,3818,10022,27,0,1745166153859
0,2025-04-20T17:22:34.019+01:00,81,0,1258,0,3793,10022,26,0,1745166154019
0,2025-04-20T17:22:34.339+01:00,81,0,1258,0,3796,10022,25,0,1745166154339
0,2025-04-20T17:22:34.739+01:00,81,0,1258,0,3854,10022,24,0,1745166154739
0,2025-04-20T17:22:34.979+01:00,81,0,1258,0,3906,10022,23,0,1745166154979
0,2025-04-20T17:22:35.179+01:00,81,0,1258,0,3930,10022,22,0,1745166155179
0,2025-04-20T17:22:35.579+01:00,81,0,1258,0,3877,10022,21,0,1745166155579
0,2025-04-20T17:22:35.819+01:00,81,0,1258,0,3904,10022,20,0,1745166155819
0,2025-04-20T17:22:36.139+01:00,81,0,1258,0,4115,10022,19,0,1745166156139
0,2025-04-20T17:22:36.459+01:00,81,0,1258,0,4083,10022,19,0,1745166156459
0,2025-04-20T17:22:36.779+01:00,81,0,1258,0,4090,10022,18,0,1745166156779
0,2025-04-20T17:22:37.019+01:00,81,0,1258,0,4034,10022,18,0,1745166157019
0,2025-04-20T17:22:37.299+01:00,81,0,1258,0,4093,10022,17,0,1745166157299
0,2025-04-20T17:22:37.459+01:00,81,0,1258,0,4161,10022,17,0,1745166157459
0,2025-04-20T17:22:37.738+01:00,81,0,1258,0,4171,10022,17,0,1745166157738
0,2025-04-20T17:22:38.058+01:00,81,0,1258,0,4132,10022,17,0,1745166158058
0,2025-04-20T17:22:38.258+01:00,81,0,1258,0,4049,10022,16,0,1745166158258
0,2025-04-20T17:22:38.578+01:00,81,0,1258,0,4075,10022,16,0,1745166158578
0,2025-04-20T17:22:38.779+01:00,81,0,1258,0,4065,10022,16,0,1745166158779
0,2025-04-20T17:22:38.979+01:00,81,0,1258,0,4085,10022,16,0,1745166158979
0,2025-04-20T17:22:39.259+01:00,81,0,1258,0,4145,10022,15,0,1745166159259
0,2025-04-20T17:22:39.459+01:00,81,0,1258,0,4124,10022,15,0,1745166159459
0,2025-04-20T17:22:39.619+01:00,81,0,1258,0,4129,10022,15,0,1745166159619
0,2025-04-20T17:22:39.819+01:00,81,0,1258,0,4086,10022,15,0,1745166159819
0,2025-04-20T17:22:40.219+01:00,81,0,1258,0,4069,10022,14,0,1745166160219
0,2025-04-20T17:22:40.379+01:00,81,0,1258,0,4082,10022,14,0,1745166160379
0,2025-04-20T17:22:40.539+01:00,81,0,1258,0,4079,10022,14,0,1745166160539
0,2025-04-20T17:22:40.779+01:00,81,0,1258,0,4123,10022,14,0,1745166160779
0,2025-04-20T17:22:40.939+01:00,81,0,1258,0,4071,10022,14,0,1745166160939
0,2025-04-20T17:22:41.339+01:00,81,0,1258,0,4059,10022,13,0,1745166161339
0,2025-04-20T17:22:41.699+01:00,81,0,1258,0,4054,10022,13,0,1745166161699
0,2025-04-20T17:22:41.859+01:00,81,0,1258,0,4053,10022,13,0,1745166161859
0,2025-04-20T17:22:42.059+01:00,81,0,1258,0,4076,10022,13,0,1745166162059
0,2025-04-20T17:22:42.379+01:00,81,0,1258,0,4022,10022,12,0,1745166162379
0,2025-04-20T17:22:42.699+01:00,81,0,1258,0,3993,10022,12,0,1745166162699
0,2025-04-20T17:22:42.939+01:00,81,0,1258,0,3966,10022,12,0,1745166162939
0,2025-04-20T17:22:43.899+01:00,81,0,1258,1,3772,10022,15,0,1745166163899
0,2025-04-20T17:22:44.179+01:00,81,0,1258,1,3843,10022,15,0,1745166164179
0,2025-04-20T17:22:44.458+01:00,81,0,1258,1,3950,10022,19,0,1745166164458
0,2025-04-20T17:22:44.738+01:00,81,0,1258,1,4057,10022,21,0,1745166164738
0,2025-04-20T17:22:45.018+01:00,81,0,1258,1,4010,10022,23,0,1745166165018
0,2025-04-20T17:22:45.178+01:00,81,0,1258,1,4044,10022,25,0,1745166165178
0,2025-04-20T17:22:45.419+01:00,81,0,1258,1,4036,10022,26,0,1745166165419
0,2025-04-20T17:22:45.739+01:00,81,0,1258,1,4032,10022,28,0,1745166165739
0,2025-04-20T17:22:46.059+01:00,81,0,1258,1,4064,10022,30,0,1745166166059
0,2025-04-20T17:22:46.259+01:00,81,0,1258,1,3992,10022,32,0,1745166166259
0,2025-04-20T17:22:46.419+01:00,81,0,1258,1,4256,10022,33,0,1745166166419
0,2025-04-20T17:22:46.659+01:00,81,0,1258,1,4185,10022,34,0,1745166166659
0,2025-04-20T17:22:46.939+01:00,81,0,1258,1,4408,10022,35,0,1745166166939
0,2025-04-20T17:22:47.179+01:00,81,0,1258,1,4481,10022,36,0,1745166167179
0,2025-04-20T17:22:47.459+01:00,81,0,1258,1,4324,10022,37,0,1745166167459
0,2025-04-20T17:22:47.699+01:00,81,0,1258,1,4505,10022,37,0,1745166167699
0,2025-04-20T17:22:47.979+01:00,81,0,1258,0,4431,10022,37,0,1745166167979
100,2025-04-20T17:22:48.219+01:00,81,0,1258,0,4264,10022,36,0,1745166168219
100,2025-04-20T17:22:48.539+01:00,81,0,1258,0,4349,10022,34,0,1745166168539
100,2025-04-20T17:22:48.859+01:00,81,0,1258,0,4165,10022,32,0,1745166168859
100,2025-04-20T17:22:49.299+01:00,81,0,1258,0,4125,10022,28,0,1745166169299
100,2025-04-20T17:22:49.539+01:00,81,0,1258,0,4166,10022,26,0,1745166169539
0,2025-04-20T17:22:49.939+01:00,81,0,1258,0,4026,10022,24,0,1745166169939
0,2025-04-20T17:22:50.139+01:00,81,0,1258,0,4051,10022,23,0,1745166170139
0,2025-04-20T17:22:50.499+01:00,81,0,1258,0,4178,10022,21,0,1745166170499
0,2025-04-20T17:22:50.659+01:00,81,0,1258,0,4178,10022,21,0,1745166170659
0,2025-04-20T17:22:50.939+01:00,81,0,1258,0,4060,10022,20,0,1745166170939
0,2025-04-20T17:22:51.138+01:00,81,0,1258,0,4024,10022,20,0,1745166171138
0,2025-04-20T17:22:51.378+01:00,81,0,1258,0,4072,10022,20,0,1745166171378
0,2025-04-20T17:22:51.538+01:00,81,0,1258,0,4084,10022,20,0,1745166171538
0,2025-04-20T17:22:51.818+01:00,81,0,1258,0,4059,10022,19,0,1745166171818
0,2025-04-20T17:22:51.979+01:00,81,0,1258,0,4059,10022,19,0,1745166171979
0,2025-04-20T17:22:52.219+01:00,81,0,1258,0,3943,10022,19,0,1745166172219
0,2025-04-20T17:22:52.459+01:00,81,0,1258,0,4023,10022,19,0,1745166172459
0,2025-04-20T17:22:52.659+01:00,81,0,1258,0,3675,10022,18,0,1745166172659
0,2025-04-20T17:22:52.979+01:00,81,0,1258,0,3887,10022,18,0,1745166172979
0,2025-04-20T17:22:53.259+01:00,81,0,1258,0,3824,10022,18,0,1745166173259
0,2025-04-20T17:22:53.619+01:00,81,0,1258,0,3845,10022,17,0,1745166173619
0,2025-04-20T17:22:53.779+01:00,81,0,1258,0,3854,10022,17,0,1745166173779
0,2025-04-20T17:22:53.939+01:00,81,0,1258,0,3887,10022,17,0,1745166173939
0,2025-04-20T17:22:54.259+01:00,81,0,1258,0,3988,10022,17,0,1745166174259
0,2025-04-20T17:22:54.419+01:00,81,0,1258,0,3967,10022,16,0,1745166174419
0,2025-04-20T17:22:54.579+01:00,81,0,1258,0,4094,10022,16,0,1745166174579
0,2025-04-20T17:22:54.779+01:00,81,0,1258,0,4130,10022,16,0,1745166174779
0,2025-04-20T17:22:55.099+01:00,81,0,1258,0,4127,10022,16,0,1745166175099
0,2025-04-20T17:22:55.459+01:00,81,0,1258,0,4155,10022,15,0,1745166175459
0,2025-04-20T17:22:55.619+01:00,81,0,1258,0,4101,10022,15,0,1745166175619
0,2025-04-20T17:22:55.939+01:00,81,0,1258,0,4088,10022,15,0,1745166175939
0,2025-04-20T17:22:56.259+01:00,81,0,1258,0,4083,10022,14,0,1745166176259
0,2025-04-20T17:22:56.499+01:00,81,0,1258,0,4115,10022,14,0,1745166176499
0,2025-04-20T17:22:56.779+01:00,81,0,1258,0,4094,10022,14,0,1745166176779
0,2025-04-20T17:22:56.939+01:00,81,0,1258,0,4124,10022,14,0,1745166176939
0,2025-04-20T17:22:57.179+01:00,81,0,1258,0,4078,10022,13,0,1745166177179
0,2025-04-20T17:22:57.459+01:00,81,0,1258,0,4188,10022,13,0,1745166177459
0,2025-04-20T17:22:57.619+01:00,81,0,1258,0,4161,10022,13,0,1745166177619
0,2025-04-20T17:22:57.858+01:00,81,0,1258,0,4189,10022,13,0,1745166177858
0,2025-04-20T17:22:58.178+01:00,81,0,1258,0,4041,10022,12,0,1745166178178
0,2025-04-20T17:22:58.418+01:00,81,0,1258,0,4030,10022,12,0,1745166178418
0,2025-04-20T17:22:58.659+01:00,81,0,1258,0,4144,10022,12,0,1745166178659
0,2025-04-20T17:22:58.939+01:00,81,0,1258,0,4178,10022,12,0,1745166178939
0,2025-04-20T17:22:59.139+01:00,81,0,1258,0,4129,10022,11,0,1745166179139
0,2025-04-20T17:22:59.459+01:00,81,0,1258,0,4036,10022,11,0,1745166179459
0,2025-04-20T17:22:59.819+01:00,81,0,1258,0,4049,10022,11,0,1745166179819
0,2025-04-20T17:22:59.979+01:00,81,0,1258,0,4023,10022,10,0,1745166179979
